"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"450","googlesearch_s",96.9197878787468,2204.92660353796,0.233478790620722,36.7487767256326,0.231965994480593,2204.92660353796,0.233478790620722,36.7487767256326,0.231965994480593,TRUE,0.54689698577,0.91822669898446,0.837589516737648,0.605290372470888,0.0663332641600073,0.111890758503387,0.169958221455029,0.111890758503387,0.016467564973802,0,7.72673325788189,0.001897262379,3869.02962553477,1e-04,"1_923_1",1,923,1,923,7,61100,1018.33333333333,1082.10804414014,63.77471080681,36.9459426079757,0.369072787677439,0.380717114540044,0.0362807947050498,0.0360871784539764,27.7106729548099,2,FALSE,29.1361049641688,0.703795903420564,22.8331670858817,35.4327879648694,0.00174709030888888
"451","(Intercept)",12.6391778199495,758.350669196969,0.080288492151862,12.6391778199495,0.0799519193848161,758.350669196969,0.080288492151862,12.6391778199495,0.0799519193848161,TRUE,0.54959894516,0.913401608182415,0.833105486835867,0.601929641725555,0.0682622371833867,0.11342485118068,0.170680237212734,0.11342485118068,0.0110541012090138,0,9.15875033434878,0.002267422453,3869.02962553477,1e-04,"1_932_1",1,932,1,932,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"452","trend",-0.318677320059779,1626.08359264189,0.172157558592712,27.1013932106981,0.171435866799649,1626.08359264189,0.172157558592712,27.1013932106981,0.171435866799649,TRUE,0.54959894516,0.913401608182415,0.833105486835867,0.601929641725555,0.0682622371833867,0.11342485118068,0.170680237212734,0.11342485118068,0.0110541012090138,0,9.15875033434878,0.002267422453,3869.02962553477,1e-04,"1_932_1",1,932,1,932,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"453","season",0.123471803538756,1810.10474310845,0.191640340497101,30.1684123851409,0.190836976055324,1810.10474310845,0.191640340497101,30.1684123851409,0.190836976055324,TRUE,0.54959894516,0.913401608182415,0.833105486835867,0.601929641725555,0.0682622371833867,0.11342485118068,0.170680237212734,0.11342485118068,0.0110541012090138,0,9.15875033434878,0.002267422453,3869.02962553477,1e-04,"1_932_1",1,932,1,932,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"454","holiday",0.271725496945224,2.09273024329408,0.00022156261283794,0.697576747764692,0.00441267625920843,2.09273024329408,0.00022156261283794,0.697576747764692,0.00441267625920843,TRUE,0.54959894516,0.913401608182415,0.833105486835867,0.601929641725555,0.0682622371833867,0.11342485118068,0.170680237212734,0.11342485118068,0.0110541012090138,0,9.15875033434878,0.002267422453,3869.02962553477,1e-04,"1_932_1",1,932,1,932,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"455","facebook_s",113.505656668324,3270.51555899844,0.346257705645918,54.5085926499741,0.34480617864651,3270.51555899844,0.346257705645918,54.5085926499741,0.34480617864651,TRUE,0.54959894516,0.913401608182415,0.833105486835867,0.601929641725555,0.0682622371833867,0.11342485118068,0.170680237212734,0.11342485118068,0.0110541012090138,0,9.15875033434878,0.002267422453,3869.02962553477,1e-04,"1_932_1",1,932,1,932,7,104450,1740.83333333333,1990.67035349767,249.837020164337,54.8957368734072,0.630927212322561,0.623110782397745,0.0315341714926226,0.0313117813211914,31.9368607535341,2,FALSE,27.4102676338186,0.708594900758709,21.0787409550335,33.7642753023521,0.0131053460730044
"456","googlesearch_s",93.7069636721832,1978.17480455685,0.209434340499569,32.9695800759475,0.208556382854493,1978.17480455685,0.209434340499569,32.9695800759475,0.208556382854493,TRUE,0.54959894516,0.913401608182415,0.833105486835867,0.601929641725555,0.0682622371833867,0.11342485118068,0.170680237212734,0.11342485118068,0.0110541012090138,0,9.15875033434878,0.002267422453,3869.02962553477,1e-04,"1_932_1",1,932,1,932,7,61100,1018.33333333333,1030.20839067843,11.8750573450922,33.0519038407756,0.369072787677439,0.376889217602255,0.0324568613821037,0.0323760197145147,30.8870580391846,2,FALSE,29.1361049641688,0.703795903420564,22.8331670858817,35.4327879648694,6.93600106000784e-06
"457","(Intercept)",13.341715093233,800.502905593979,0.0845739939661647,13.341715093233,0.0842710397736819,800.502905593979,0.0845739939661647,13.341715093233,0.0842710397736819,TRUE,0.54710804615,0.938018245034666,0.883480489283575,0.721420126790183,0.057750737985825,0.0947734116790743,0.142783553480994,0.0947734116790743,0.0212849543148386,0,7.90422416035451,0.001943141752,3869.02962553477,1e-04,"1_933_1",1,933,1,933,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"458","trend",-0.328069140788796,1674.00631770316,0.176860570053393,27.9001052950527,0.176227034274014,1674.00631770316,0.176860570053393,27.9001052950527,0.176227034274014,TRUE,0.54710804615,0.938018245034666,0.883480489283575,0.721420126790183,0.057750737985825,0.0947734116790743,0.142783553480994,0.0947734116790743,0.0212849543148386,0,7.90422416035451,0.001943141752,3869.02962553477,1e-04,"1_933_1",1,933,1,933,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"459","season",0.126815757880352,1859.1273332139,0.196418804682409,30.985455553565,0.195715208960244,1859.1273332139,0.196418804682409,30.985455553565,0.195715208960244,TRUE,0.54710804615,0.938018245034666,0.883480489283575,0.721420126790183,0.057750737985825,0.0947734116790743,0.142783553480994,0.0947734116790743,0.0212849543148386,0,7.90422416035451,0.001943141752,3869.02962553477,1e-04,"1_933_1",1,933,1,933,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"460","holiday",0.232534944752433,1.79089896596723,0.000189210404213756,0.596966321989076,0.00377065259693682,1.79089896596723,0.000189210404213756,0.596966321989076,0.00377065259693682,TRUE,0.54710804615,0.938018245034666,0.883480489283575,0.721420126790183,0.057750737985825,0.0947734116790743,0.142783553480994,0.0947734116790743,0.0212849543148386,0,7.90422416035451,0.001943141752,3869.02962553477,1e-04,"1_933_1",1,933,1,933,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"461","facebook_s",131.613741380481,3313.66752845528,0.350092542574228,55.2277921409214,0.348838469087143,3313.66752845528,0.350092542574228,55.2277921409214,0.348838469087143,TRUE,0.54710804615,0.938018245034666,0.883480489283575,0.721420126790183,0.057750737985825,0.0947734116790743,0.142783553480994,0.0947734116790743,0.0212849543148386,0,7.90422416035451,0.001943141752,3869.02962553477,1e-04,"1_933_1",1,933,1,933,9,104450,1740.83333333333,1878.63283356439,137.799500231055,55.5234153421547,0.630927212322561,0.64597794785583,0.031894733561793,0.0317249165002899,31.5209655474069,1,FALSE,32.5741790691305,0.822283166172887,27.078861023868,38.0779959106593,0.00383869359277274
"462","googlesearch_s",90.4223376279436,1816.02387889727,0.191864878319592,30.2670646482878,0.19117759530798,1816.02387889727,0.191864878319592,30.2670646482878,0.19117759530798,TRUE,0.54710804615,0.938018245034666,0.883480489283575,0.721420126790183,0.057750737985825,0.0947734116790743,0.142783553480994,0.0947734116790743,0.0212849543148386,0,7.90422416035451,0.001943141752,3869.02962553477,1e-04,"1_933_1",1,933,1,933,9,61100,1018.33333333333,1062.78632559389,44.4529922605535,30.280888729554,0.369072787677439,0.354022052144171,0.02973573361331,0.0297221584107573,33.6449320463238,1,FALSE,33.0646903631535,0.367374659403953,30.6008620646545,35.5149884860672,0.000183694369881525
"463","(Intercept)",9.23950327443731,554.370196466239,0.0587526857716169,9.23950327443731,0.0583746273566642,554.370196466239,0.0587526857716169,9.23950327443731,0.0583746273566642,TRUE,0.54881069513,0.920564684312239,0.829021363657922,0.578627177281595,0.0653781183364964,0.114804288957323,0.175604879207164,0.114804288957323,0.00459453879425789,0,8.28321593423479,0.002041106801,3869.02962553477,1e-04,"1_935_1",1,935,1,935,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,TRUE,NA,NA,NA,NA,NA
"464","trend",-0.33158403624389,1691.9414309654,0.179313577589743,28.1990238494234,0.17815974085815,1691.9414309654,0.179313577589743,28.1990238494234,0.17815974085815,TRUE,0.54881069513,0.920564684312239,0.829021363657922,0.578627177281595,0.0653781183364964,0.114804288957323,0.175604879207164,0.114804288957323,0.00459453879425789,0,8.28321593423479,0.002041106801,3869.02962553477,1e-04,"1_935_1",1,935,1,935,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,TRUE,NA,NA,NA,NA,NA
"465","season",0.12896611971334,1890.65177880985,0.200373091071696,31.5108629801642,0.199083741789789,1890.65177880985,0.200373091071696,31.5108629801642,0.199083741789789,TRUE,0.54881069513,0.920564684312239,0.829021363657922,0.578627177281595,0.0653781183364964,0.114804288957323,0.175604879207164,0.114804288957323,0.00459453879425789,0,8.28321593423479,0.002041106801,3869.02962553477,1e-04,"1_935_1",1,935,1,935,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,TRUE,NA,NA,NA,NA,NA
"466","holiday",0.417609604011434,3.21627619796373,0.000340864039983076,1.07209206598791,0.00677341335190898,3.21627619796373,0.000340864039983076,1.07209206598791,0.00677341335190898,TRUE,0.54881069513,0.920564684312239,0.829021363657922,0.578627177281595,0.0653781183364964,0.114804288957323,0.175604879207164,0.114804288957323,0.00459453879425789,0,8.28321593423479,0.002041106801,3869.02962553477,1e-04,"1_935_1",1,935,1,935,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,TRUE,NA,NA,NA,NA,NA
"467","facebook_s",122.16061053712,3358.26490649988,0.355912139662529,55.971081774998,0.353621936625578,3358.26490649988,0.355912139662529,55.971081774998,0.353621936625578,TRUE,0.54881069513,0.920564684312239,0.829021363657922,0.578627177281595,0.0653781183364964,0.114804288957323,0.175604879207164,0.114804288957323,0.00459453879425789,0,8.28321593423479,0.002041106801,3869.02962553477,1e-04,"1_935_1",1,935,1,935,3,104450,1740.83333333333,1910.56097150765,169.727638174317,56.3431967861656,0.630927212322561,0.634176041860406,0.0323656467895638,0.032151889961703,31.1023706908405,9,TRUE,29.7776347748793,2.10980436539023,14.1403189405197,45.3228078329321,0.00511844330406306
"468","googlesearch_s",80.641122510332,1937.21250801762,0.205307641864431,32.2868751336269,0.20398654001791,1937.21250801762,0.205307641864431,32.2868751336269,0.20398654001791,TRUE,0.54881069513,0.920564684312239,0.829021363657922,0.578627177281595,0.0653781183364964,0.114804288957323,0.175604879207164,0.114804288957323,0.00459453879425789,0,8.28321593423479,0.002041106801,3869.02962553477,1e-04,"1_935_1",1,935,1,935,3,61100,1018.33333333333,1132.02010533541,113.686772002076,32.4942696867651,0.369072787677439,0.365823958139594,0.0319092664681817,0.0317056056958693,31.5401638938026,9,TRUE,34.299422224427,1.49932512755382,23.2179959507883,45.3777231288171,0.00425187899337009
"469","(Intercept)",9.42100552009219,565.260331205532,0.0598361848073799,9.42100552009219,0.0592023953120161,565.260331205532,0.0598361848073799,9.42100552009219,0.0592023953120161,TRUE,0.56005262036,0.951412278053139,0.875209875826583,0.738465948389373,0.0506803559034381,0.0916999563941906,0.142385728740713,0.0916999563941906,0.0192835495823417,0,3.10707642053116,0.0007031337999,3869.02962553477,1e-04,"1_936_1",1,936,1,936,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"470","trend",-0.294217596083355,1501.27535140542,0.158918969569078,25.0212558567569,0.157235687557513,1501.27535140542,0.158918969569078,25.0212558567569,0.157235687557513,TRUE,0.56005262036,0.951412278053139,0.875209875826583,0.738465948389373,0.0506803559034381,0.0916999563941906,0.142385728740713,0.0916999563941906,0.0192835495823417,0,3.10707642053116,0.0007031337999,3869.02962553477,1e-04,"1_936_1",1,936,1,936,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"471","season",0.122368220451953,1793.92614262977,0.18989780509143,29.8987690438295,0.187886392859065,1793.92614262977,0.18989780509143,29.8987690438295,0.187886392859065,TRUE,0.56005262036,0.951412278053139,0.875209875826583,0.738465948389373,0.0506803559034381,0.0916999563941906,0.142385728740713,0.0916999563941906,0.0192835495823417,0,3.10707642053116,0.0007031337999,3869.02962553477,1e-04,"1_936_1",1,936,1,936,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"472","holiday",0.691120718011934,5.32275860973859,0.000563445814741924,1.77425286991286,0.0111495550622533,5.32275860973859,0.000563445814741924,1.77425286991286,0.0111495550622533,TRUE,0.56005262036,0.951412278053139,0.875209875826583,0.738465948389373,0.0506803559034381,0.0916999563941906,0.142385728740713,0.0916999563941906,0.0192835495823417,0,3.10707642053116,0.0007031337999,3869.02962553477,1e-04,"1_936_1",1,936,1,936,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"473","facebook_s",136.170058226805,3597.31309219557,0.380797093147433,59.9552182032595,0.376763660897719,3597.31309219557,0.380797093147433,59.9552182032595,0.376763660897719,TRUE,0.56005262036,0.951412278053139,0.875209875826583,0.738465948389373,0.0506803559034381,0.0916999563941906,0.142385728740713,0.0916999563941906,0.0192835495823417,0,3.10707642053116,0.0007031337999,3869.02962553477,1e-04,"1_936_1",1,936,1,936,8,104450,1740.83333333333,1916.38199387396,175.548660540624,60.3413319565124,0.630927212322561,0.644562740997582,0.0346623256810986,0.0344405274504124,29.0355599646319,9,FALSE,29.7776347748793,2.10980436539023,14.1403189405197,45.3228078329321,0.00208887906815227
"474","googlesearch_s",77.5215574413235,1983.6999937114,0.209986501569938,33.0616665618567,0.207762308311433,1983.6999937114,0.209986501569938,33.0616665618567,0.207762308311433,TRUE,0.56005262036,0.951412278053139,0.875209875826583,0.738465948389373,0.0506803559034381,0.0916999563941906,0.142385728740713,0.0916999563941906,0.0192835495823417,0,3.10707642053116,0.0007031337999,3869.02962553477,1e-04,"1_936_1",1,936,1,936,8,61100,1018.33333333333,1120.00254235732,101.669209023986,33.3273798070727,0.369072787677439,0.355437259002418,0.0327273778792858,0.0324664483422488,30.8010284789511,9,FALSE,34.299422224427,1.49932512755382,23.2179959507883,45.3777231288171,0.00371039641108431
"475","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.5498043677,0.94794035771722,0.78973081244713,0.29351899537159,0.0521187766203579,0.125369826881856,0.223909016222042,0.125369826881856,0.0187208800751655,0,1.99459474333428,0.0004155699805,3869.02962553477,1e-04,"1_937_1",1,937,1,937,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"476","trend",-0.00835365234940999,42.625364809337,0.00455571073887625,0.710422746822283,0.00454999428048983,42.625364809337,0.00455571073887625,0.710422746822283,0.00454999428048983,TRUE,0.5498043677,0.94794035771722,0.78973081244713,0.29351899537159,0.0521187766203579,0.125369826881856,0.223909016222042,0.125369826881856,0.0187208800751655,0,1.99459474333428,0.0004155699805,3869.02962553477,1e-04,"1_937_1",1,937,1,937,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"477","season",0.0651759676302137,955.483962839357,0.102120147705523,15.9247327139893,0.101992008407786,955.483962839357,0.102120147705523,15.9247327139893,0.101992008407786,TRUE,0.5498043677,0.94794035771722,0.78973081244713,0.29351899537159,0.0521187766203579,0.125369826881856,0.223909016222042,0.125369826881856,0.0187208800751655,0,1.99459474333428,0.0004155699805,3869.02962553477,1e-04,"1_937_1",1,937,1,937,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"478","holiday",0.0803325778470936,0.618692088421417,6.6124529464715e-05,0.206230696140472,0.00132083114187688,0.618692088421417,6.6124529464715e-05,0.206230696140472,0.00132083114187688,TRUE,0.5498043677,0.94794035771722,0.78973081244713,0.29351899537159,0.0521187766203579,0.125369826881856,0.223909016222042,0.125369826881856,0.0187208800751655,0,1.99459474333428,0.0004155699805,3869.02962553477,1e-04,"1_937_1",1,937,1,937,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"479","facebook_s",195.485774013594,5162.48907178765,0.55175614352801,86.0414845297942,0.551063805665771,5162.48907178765,0.55175614352801,86.0414845297942,0.551063805665771,TRUE,0.5498043677,0.94794035771722,0.78973081244713,0.29351899537159,0.0521187766203579,0.125369826881856,0.223909016222042,0.125369826881856,0.0187208800751655,0,1.99459474333428,0.0004155699805,3869.02962553477,1e-04,"1_937_1",1,937,1,937,9,104450,1740.83333333333,1899.12968561417,158.296352280836,86.4944159204208,0.630927212322561,0.617689551071632,0.0496856386330804,0.0494254578438262,20.2324883496231,3,FALSE,38.2648901862668,6.94305082288337,0,93.2752201754429,0.0165625188496087
"480","googlesearch_s",146.091669057154,3195.25158099048,0.341501873498126,53.2541930165081,0.341073360504077,3195.25158099048,0.341501873498126,53.2541930165081,0.341073360504077,TRUE,0.5498043677,0.94794035771722,0.78973081244713,0.29351899537159,0.0521187766203579,0.125369826881856,0.223909016222042,0.125369826881856,0.0187208800751655,0,1.99459474333428,0.0004155699805,3869.02962553477,1e-04,"1_937_1",1,937,1,937,9,61100,1018.33333333333,1078.50472008835,60.1713867550164,53.4833250092874,0.369072787677439,0.382310448928369,0.0525204500909533,0.0522954432240668,19.1221249567647,3,FALSE,38.2174667920756,6.94707754868085,0,93.2516413397242,0.00119646383267326
"481","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.55102186988,0.937109746130198,0.837918299618603,0.46918601626896,0.0572842586659502,0.110070819505516,0.194085242627497,0.110070819505516,0.0141904689767206,0,5.19833805993291,0.001243701071,3869.02962553477,1e-04,"1_940_1",1,940,1,940,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","trend",-0.00659264303654833,33.6396348251739,0.00358108086036711,0.560660580419564,0.00354646049142931,33.6396348251739,0.00358108086036711,0.560660580419564,0.00354646049142931,TRUE,0.55102186988,0.937109746130198,0.837918299618603,0.46918601626896,0.0572842586659502,0.110070819505516,0.194085242627497,0.110070819505516,0.0141904689767206,0,5.19833805993291,0.001243701071,3869.02962553477,1e-04,"1_940_1",1,940,1,940,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","season",0.116377701053588,1706.10473510283,0.181622037350011,28.4350789183805,0.179866192624503,1706.10473510283,0.181622037350011,28.4350789183805,0.179866192624503,TRUE,0.55102186988,0.937109746130198,0.837918299618603,0.46918601626896,0.0572842586659502,0.110070819505516,0.194085242627497,0.110070819505516,0.0141904689767206,0,5.19833805993291,0.001243701071,3869.02962553477,1e-04,"1_940_1",1,940,1,940,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","holiday",0.626667613916856,4.82636441143802,0.000513786826426061,1.608788137146,0.0101763950716828,4.82636441143802,0.000513786826426061,1.608788137146,0.0101763950716828,TRUE,0.55102186988,0.937109746130198,0.837918299618603,0.46918601626896,0.0572842586659502,0.110070819505516,0.194085242627497,0.110070819505516,0.0141904689767206,0,5.19833805993291,0.001243701071,3869.02962553477,1e-04,"1_940_1",1,940,1,940,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","facebook_s",169.053413902246,4902.8028824361,0.521924023720549,81.713381373935,0.516878283910905,4902.8028824361,0.521924023720549,81.713381373935,0.516878283910905,TRUE,0.55102186988,0.937109746130198,0.837918299618603,0.46918601626896,0.0572842586659502,0.110070819505516,0.194085242627497,0.110070819505516,0.0141904689767206,0,5.19833805993291,0.001243701071,3869.02962553477,1e-04,"1_940_1",1,940,1,940,6,104450,1740.83333333333,2005.9383621782,265.105028844862,82.2654227469486,0.630927212322561,0.640961389164218,0.0472563462404683,0.0469392329577415,21.3041402040012,NA,NA,NA,NA,NA,NA,0.0207325623674742
"486","googlesearch_s",121.472819525608,2746.33630959716,0.292359071242647,45.7722718266193,0.28953266790148,2746.33630959716,0.292359071242647,45.7722718266193,0.28953266790148,TRUE,0.55102186988,0.937109746130198,0.837918299618603,0.46918601626896,0.0572842586659502,0.110070819505516,0.194085242627497,0.110070819505516,0.0141904689767206,0,5.19833805993291,0.001243701071,3869.02962553477,1e-04,"1_940_1",1,940,1,940,6,61100,1018.33333333333,1076.12247289533,57.7891395619996,46.0021411417195,0.369072787677439,0.359038610835782,0.0451739520213285,0.0449482211063365,22.247821501862,NA,NA,NA,NA,NA,NA,0.000987062422981908
"487","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.55158290543,0.975707034363585,0.909044542320334,0.689899652312129,0.0356027783979092,0.082455492417321,0.148344846572948,0.082455492417321,0.150771493705669,0,2.75727413009927,0.0006127138993,3869.02962553477,1e-04,"1_942_1",1,942,1,942,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"488","trend",-0.00310490279915846,15.8430838363783,0.00167939095226726,0.264051397272972,0.00167197534750837,15.8430838363783,0.00167939095226726,0.264051397272972,0.00167197534750837,TRUE,0.55158290543,0.975707034363585,0.909044542320334,0.689899652312129,0.0356027783979092,0.082455492417321,0.148344846572948,0.082455492417321,0.150771493705669,0,2.75727413009927,0.0006127138993,3869.02962553477,1e-04,"1_942_1",1,942,1,942,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"489","season",0.184703537525064,2707.76598187526,0.287027307169631,45.1294330312543,0.285759894681727,2707.76598187526,0.287027307169631,45.1294330312543,0.285759894681727,TRUE,0.55158290543,0.975707034363585,0.909044542320334,0.689899652312129,0.0356027783979092,0.082455492417321,0.148344846572948,0.082455492417321,0.150771493705669,0,2.75727413009927,0.0006127138993,3869.02962553477,1e-04,"1_942_1",1,942,1,942,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"490","holiday",0.285935551450597,2.20217087789247,0.000233433458149552,0.734056959297491,0.00464805394816212,2.20217087789247,0.000233433458149552,0.734056959297491,0.00464805394816212,TRUE,0.55158290543,0.975707034363585,0.909044542320334,0.689899652312129,0.0356027783979092,0.082455492417321,0.148344846572948,0.082455492417321,0.150771493705669,0,2.75727413009927,0.0006127138993,3869.02962553477,1e-04,"1_942_1",1,942,1,942,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA
"491","facebook_s",176.262336500923,4947.42167024726,0.524434212169362,82.4570278374543,0.522118493584458,4947.42167024726,0.524434212169362,82.4570278374543,0.522118493584458,TRUE,0.55158290543,0.975707034363585,0.909044542320334,0.689899652312129,0.0356027783979092,0.082455492417321,0.148344846572948,0.082455492417321,0.150771493705669,0,2.75727413009927,0.0006127138993,3869.02962553477,1e-04,"1_942_1",1,942,1,942,6,104450,1740.83333333333,1827.67020635526,86.8368730219293,83.0474449776125,0.630927212322561,0.737538757931464,0.0477055691589923,0.0473664113953782,21.112006811172,9,FALSE,29.7776347748793,2.10980436539023,14.1403189405197,45.3228078329321,0.0010119273738693
"492","googlesearch_s",79.9953455051768,1760.59416897864,0.18662565625059,29.343236149644,0.185801582438144,1760.59416897864,0.18662565625059,29.343236149644,0.185801582438144,TRUE,0.55158290543,0.975707034363585,0.909044542320334,0.689899652312129,0.0356027783979092,0.082455492417321,0.148344846572948,0.082455492417321,0.150771493705669,0,2.75727413009927,0.0006127138993,3869.02962553477,1e-04,"1_942_1",1,942,1,942,6,61100,1018.33333333333,1086.70075744652,68.367424113189,29.4440608401289,0.369072787677439,0.262461242068536,0.028913971365102,0.0288149618490776,34.7041930937699,9,FALSE,34.299422224427,1.49932512755382,23.2179959507883,45.3777231288171,0.000646931588658727
"493","(Intercept)",10.1207919866555,607.247519199328,0.0641921015409446,10.1207919866555,0.0636600629652153,607.247519199328,0.0641921015409446,10.1207919866555,0.0636600629652153,TRUE,0.5456332349,0.938866921674954,0.883756335082393,0.70923814498595,0.0573540032343701,0.0946611629314747,0.145872032223414,0.0946611629314747,0.00750238140526008,0,5.56122135099502,0.001337502261,3869.02962553477,1e-04,"1_944_1",1,944,1,944,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"494","trend",-0.319574654651723,1630.66233409985,0.172377224805379,27.1777055683308,0.170948523594917,1630.66233409985,0.172377224805379,27.1777055683308,0.170948523594917,TRUE,0.5456332349,0.938866921674954,0.883756335082393,0.70923814498595,0.0573540032343701,0.0946611629314747,0.145872032223414,0.0946611629314747,0.00750238140526008,0,5.56122135099502,0.001337502261,3869.02962553477,1e-04,"1_944_1",1,944,1,944,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"495","season",0.12707299990161,1862.89851812788,0.196926898925522,31.0483086354647,0.195294724494214,1862.89851812788,0.196926898925522,31.0483086354647,0.195294724494214,TRUE,0.5456332349,0.938866921674954,0.883756335082393,0.70923814498595,0.0573540032343701,0.0946611629314747,0.145872032223414,0.0946611629314747,0.00750238140526008,0,5.56122135099502,0.001337502261,3869.02962553477,1e-04,"1_944_1",1,944,1,944,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"496","holiday",0.540286049235166,4.16108524218553,0.000439868089933228,1.38702841406184,0.00872444728536496,4.16108524218553,0.000439868089933228,1.38702841406184,0.00872444728536496,TRUE,0.5456332349,0.938866921674954,0.883756335082393,0.70923814498595,0.0573540032343701,0.0946611629314747,0.145872032223414,0.0946611629314747,0.00750238140526008,0,5.56122135099502,0.001337502261,3869.02962553477,1e-04,"1_944_1",1,944,1,944,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"497","facebook_s",138.915582228218,3350.13100184486,0.354142162209973,55.8355166974144,0.351206952315533,3350.13100184486,0.354142162209973,55.8355166974144,0.351206952315533,TRUE,0.5456332349,0.938866921674954,0.883756335082393,0.70923814498595,0.0573540032343701,0.0946611629314747,0.145872032223414,0.0946611629314747,0.00750238140526008,0,5.56122135099502,0.001337502261,3869.02962553477,1e-04,"1_944_1",1,944,1,944,4,104450,1740.83333333333,1917.49683244614,176.663499112803,56.0961525276638,0.630927212322561,0.625622227555854,0.0322237352959294,0.0320740162933927,31.1778852655258,10,FALSE,30.6679036744266,0.602401653727479,26.6566840205279,34.7146101923761,0.00431335076974438
"498","googlesearch_s",81.229082059634,2004.74747639107,0.211921744428248,33.4124579398511,0.210165289344756,2004.74747639107,0.211921744428248,33.4124579398511,0.210165289344756,TRUE,0.5456332349,0.938866921674954,0.883756335082393,0.70923814498595,0.0573540032343701,0.0946611629314747,0.145872032223414,0.0946611629314747,0.00750238140526008,0,5.56122135099502,0.001337502261,3869.02962553477,1e-04,"1_944_1",1,944,1,944,4,61100,1018.33333333333,1120.56065912807,102.227325794732,33.6506799673746,0.369072787677439,0.374377772444146,0.0330448575784366,0.032810924327186,30.4776540285223,10,FALSE,31.4263211011797,0.488572930654636,28.1644891760799,34.6998042443874,0.00324698667940479
